"fill.time.utc","X.CH4.","X.CH4..2H","d2H.VPDB","sd..CH4..x","sd.d2H","X.CH4..13C","d13C.VPDB","sd..CH4..y","sd.d13C","c13C","c2H"
2021-08-06 13:23:00,2004,2004,-89.35,2,0.93,NA,NA,NA,NA,NA,0.000499001996007984
2021-08-06 14:01:00,2021,2021,-91.37,2,0.93,NA,NA,NA,NA,NA,0.00049480455220188
2021-08-06 14:21:00,2003,NA,NA,NA,NA,2003,-48.35,"27","0,02",0.000499251123315027,NA
2021-08-06 14:40:00,2018,2018,-91.17,2,0.93,NA,NA,NA,NA,NA,0.000495540138751239
2021-08-06 14:59:00,2023,NA,NA,NA,NA,2023,-48.24,"27","0,02",0.000494315373208107,NA
2021-08-06 15:38:00,1997,NA,NA,NA,NA,1997,-48.32,"26","0,02",0.000500751126690035,NA
2021-08-06 15:57:00,2022,2022,-91.2,0,0.42,NA,NA,NA,NA,NA,0.000494559841740851
2021-08-06 16:17:00,2004,NA,NA,NA,NA,2004,-48.29,"27","0,02",0.000499001996007984,NA
2021-08-06 16:36:00,2016,2016,-91.91,0,0.42,NA,NA,NA,NA,NA,0.000496031746031746
2021-08-06 17:15:00,2009,2009,-91.71,0,0.42,NA,NA,NA,NA,NA,0.000497760079641613
2021-08-06 17:34:00,2011,NA,NA,NA,NA,2011,-48.2,"1","0,07",0.000497265042267529,NA
2021-08-06 17:54:00,2020,2020,-93.67,0,0.42,NA,NA,NA,NA,NA,0.000495049504950495
2021-08-06 18:13:00,2021,NA,NA,NA,NA,2021,-48.34,"1","0,07",0.00049480455220188,NA
2021-08-06 18:52:00,1999,NA,NA,NA,NA,1999,-48.38,"1","0,07",0.000500250125062531,NA
2021-08-06 19:11:00,2035,2035,-94.81,3,0.43,NA,NA,NA,NA,NA,0.000491400491400491
2021-08-06 19:30:00,1999,NA,NA,NA,NA,1999,-48.51,"1","0,07",0.000500250125062531,NA
2021-08-06 19:50:00,2024,2024,-92.83,3,0.43,NA,NA,NA,NA,NA,0.000494071146245059
2021-08-06 20:28:00,2005,2005,-90.7,2,0.43,NA,NA,NA,NA,NA,0.000498753117206983
2021-08-06 20:48:00,1981,NA,NA,NA,NA,1981,-48.26,"1","0,05",0.000504795557799091,NA
2021-08-06 21:07:00,2013,2013,-92.71,3,0.43,NA,NA,NA,NA,NA,0.000496770988574267
2021-08-06 22:05:00,2254,NA,NA,NA,NA,2254,-49.74,"1","0,05",0.000443655723158829,NA
2021-08-06 22:44:00,2063,NA,NA,NA,NA,2063,-48.84,"1","0,05",0.000484730974309258,NA
2021-08-06 23:03:00,2069,2069,-97.9,0,0.52,NA,NA,NA,NA,NA,0.000483325277912035
2021-08-06 23:23:00,2047,NA,NA,NA,NA,2047,-48.49,"1","0,05",0.000488519785051295,NA
2021-08-06 23:42:00,2050,2050,-95.27,0,0.52,NA,NA,NA,NA,NA,0.00048780487804878
2021-08-07 00:21:00,2112,2112,-100.72,0,0.52,NA,NA,NA,NA,NA,0.000473484848484848
2021-08-07 00:40:00,2097,NA,NA,NA,NA,2097,-48.43,"8","0,06",0.000476871721506915,NA
2021-08-07 01:00:00,2127,2127,-103.34,0,0.52,NA,NA,NA,NA,NA,0.000470145745181006
2021-08-07 01:19:00,2092,NA,NA,NA,NA,2092,-48.48,"8","0,06",0.000478011472275335,NA
2021-08-07 01:58:00,2054,NA,NA,NA,NA,2054,-48.48,"7","0,06",0.000486854917234664,NA
2021-08-07 02:17:00,2111,2111,-99.7,4,0.16,NA,NA,NA,NA,NA,0.000473709142586452
2021-08-07 02:36:00,2066,NA,NA,NA,NA,2066,-48.65,"8","0,06",0.000484027105517909,NA
2021-08-07 02:56:00,2094,2094,-100.72,4,0.16,NA,NA,NA,NA,NA,0.000477554918815664
2021-08-07 03:34:00,2125,2125,-100.73,4,0.16,NA,NA,NA,NA,NA,0.000470588235294118
2021-08-07 03:54:00,2084,NA,NA,NA,NA,2084,-48.73,"7","0,01",0.000479846449136276,NA
2021-08-07 04:13:00,2113,2113,-100.07,4,0.16,NA,NA,NA,NA,NA,0.000473260766682442
2021-08-07 04:33:00,2097,NA,NA,NA,NA,2097,-48.63,"7","0,01",0.000476871721506915,NA
2021-08-07 05:11:00,2071,NA,NA,NA,NA,2071,-48.7,"7","0,01",0.000482858522452921,NA
2021-08-07 05:31:00,2082,2082,-98.45,8,0.54,NA,NA,NA,NA,NA,0.00048030739673391
2021-08-07 05:50:00,2054,NA,NA,NA,NA,2054,-48.63,"6","0,01",0.000486854917234664,NA
2021-08-07 06:09:00,2104,2104,-103.1,8,0.54,NA,NA,NA,NA,NA,0.000475285171102662
2021-08-07 06:48:00,2110,2110,-101.23,8,0.54,NA,NA,NA,NA,NA,0.0004739336492891
2021-08-07 07:07:00,2096,NA,NA,NA,NA,2096,-48.55,"12","0,09",0.000477099236641221,NA
2021-08-07 07:27:00,2068,2068,-97.59,8,0.54,NA,NA,NA,NA,NA,0.000483558994197292
2021-08-07 07:46:00,2089,NA,NA,NA,NA,2089,-48.67,"12","0,09",0.000478697941598851,NA
2021-08-07 08:25:00,2059,NA,NA,NA,NA,2059,-48.8,"11","0,09",0.000485672656629432,NA
2021-08-07 08:44:00,2130,2130,-103.08,1,0.03,NA,NA,NA,NA,NA,0.000469483568075117
2021-08-07 09:04:00,2105,NA,NA,NA,NA,2105,-49.12,"12","0,09",0.000475059382422803,NA
2021-08-07 09:23:00,2204,2204,-110.54,1,0.03,NA,NA,NA,NA,NA,0.000453720508166969
2021-08-07 10:02:00,2112,2112,-102.51,1,0.03,NA,NA,NA,NA,NA,0.000473484848484848
2021-08-07 10:21:00,2009,NA,NA,NA,NA,2009,-48.57,"5","0,03",0.000497760079641613,NA
2021-08-07 10:40:00,2024,2024,-93.67,1,0.03,NA,NA,NA,NA,NA,0.000494071146245059
2021-08-07 11:00:00,2055,NA,NA,NA,NA,2055,-48.54,"6","0,03",0.00048661800486618,NA
2021-08-07 11:39:00,1975,NA,NA,NA,NA,1975,-48.35,"5","0,03",0.000506329113924051,NA
2021-08-07 11:58:00,2017,2017,-91.48,3,0.26,NA,NA,NA,NA,NA,0.000495785820525533
2021-08-07 12:17:00,1959,NA,NA,NA,NA,1959,-48.45,"5","0,03",0.000510464522715671,NA
2021-08-07 12:37:00,2010,2010,-92.58,3,0.26,NA,NA,NA,NA,NA,0.000497512437810945
2021-08-07 13:15:00,2004,2004,-91.24,3,0.26,NA,NA,NA,NA,NA,0.000499001996007984
2021-08-07 13:35:00,2037,NA,NA,NA,NA,2037,-48.18,"36","0,11",0.000490918016691213,NA
2021-08-07 13:54:00,1996,1996,-90.35,3,0.26,NA,NA,NA,NA,NA,0.000501002004008016
2021-08-07 14:13:00,1995,NA,NA,NA,NA,1995,-48.2,"35","0,11",0.00050125313283208,NA
2021-08-07 14:52:00,1994,NA,NA,NA,NA,1994,-48.18,"35","0,11",0.000501504513540622,NA
2021-08-07 15:11:00,2000,2000,-90.51,4,0.11,NA,NA,NA,NA,NA,5e-04
2021-08-07 15:31:00,1971,NA,NA,NA,NA,1971,-48.22,"35","0,11",0.000507356671740233,NA
2021-08-07 15:50:00,1987,1987,-88.96,4,0.11,NA,NA,NA,NA,NA,0.000503271263210871
2021-08-07 16:29:00,1965,1965,-88.1,4,0.11,NA,NA,NA,NA,NA,0.000508905852417303
2021-08-07 16:48:00,2016,NA,NA,NA,NA,2016,-48.16,"20","0,03",0.000496031746031746,NA
2021-08-07 17:08:00,1973,1973,-92.12,4,0.11,NA,NA,NA,NA,NA,0.000506842372022301
2021-08-07 18:06:00,1996,NA,NA,NA,NA,1996,-48.36,"20","0,03",0.000501002004008016,NA
2021-08-07 18:44:00,2004,NA,NA,NA,NA,2004,-48.42,"20","0,03",0.000499001996007984,NA
2021-08-07 19:04:00,2026,2026,-93.13,2,0.04,NA,NA,NA,NA,NA,0.000493583415597236
2021-08-07 19:23:00,2057,NA,NA,NA,NA,2057,-48.5,"20","0,03",0.000486144871171609,NA
2021-08-07 19:43:00,1999,1999,-92.62,2,0.04,NA,NA,NA,NA,NA,0.000500250125062531
2021-08-07 20:21:00,2052,2052,-95.34,2,0.04,NA,NA,NA,NA,NA,0.000487329434697856
2021-08-07 20:41:00,2184,NA,NA,NA,NA,2184,-49.42,"4","0,07",0.000457875457875458,NA
2021-08-07 21:00:00,2316,2316,-123.49,2,0.04,NA,NA,NA,NA,NA,0.000431778929188256
2021-08-07 21:19:00,2440,NA,NA,NA,NA,2440,-50.51,"4","0,07",0.00040983606557377,NA
2021-08-07 21:58:00,2542,NA,NA,NA,NA,2542,-51.01,"4","0,07",0.0003933910306845,NA
2021-08-07 22:17:00,2991,2991,-167.66,3,0.48,NA,NA,NA,NA,NA,0.000334336342360415
2021-08-07 22:37:00,2519,NA,NA,NA,NA,2519,-51.1,"4","0,07",0.000396982929734021,NA
2021-08-07 22:56:00,2304,2304,-119.66,2,0.48,NA,NA,NA,NA,NA,0.000434027777777778
2021-08-07 23:35:00,2107,2107,-101.34,2,0.48,NA,NA,NA,NA,NA,0.000474608448030375
2021-08-07 23:54:00,2045,NA,NA,NA,NA,2045,-48.6,"2","0,05",0.000488997555012225,NA
2021-08-08 00:14:00,2027,2027,-93.91,2,0.48,NA,NA,NA,NA,NA,0.000493339911198816
2021-08-08 00:33:00,2011,NA,NA,NA,NA,2011,-48.48,"1","0,05",0.000497265042267529,NA
2021-08-08 01:12:00,2041,NA,NA,NA,NA,2041,-48.64,"2","0,05",0.000489955903968643,NA
2021-08-08 01:31:00,2097,2097,-100.4,2,1.15,NA,NA,NA,NA,NA,0.000476871721506915
2021-08-08 01:50:00,2111,NA,NA,NA,NA,2111,-48.66,"2","0,05",0.000473709142586452,NA
2021-08-08 02:10:00,2072,2072,-98.46,2,1.15,NA,NA,NA,NA,NA,0.000482625482625483
2021-08-08 02:48:00,2064,2064,-97.33,2,1.15,NA,NA,NA,NA,NA,0.000484496124031008
2021-08-08 03:08:00,2034,NA,NA,NA,NA,2034,-48.47,"3","0,06",0.000491642084562439,NA
2021-08-08 03:27:00,2074,2074,-97.44,2,1.15,NA,NA,NA,NA,NA,0.000482160077145612
2021-08-08 03:47:00,2047,NA,NA,NA,NA,2047,-48.51,"3","0,06",0.000488519785051295,NA
2021-08-08 04:25:00,2073,NA,NA,NA,NA,2073,-48.61,"3","0,06",0.000482392667631452,NA
2021-08-08 04:45:00,2075,2075,-97.26,3,0.51,NA,NA,NA,NA,NA,0.000481927710843373
2021-08-08 05:04:00,2069,NA,NA,NA,NA,2069,-48.51,"3","0,06",0.000483325277912035,NA
2021-08-08 05:23:00,2037,2037,-95.26,3,0.51,NA,NA,NA,NA,NA,0.000490918016691213
2021-08-08 06:02:00,2023,2023,-93.53,3,0.51,NA,NA,NA,NA,NA,0.000494315373208107
2021-08-08 06:21:00,1996,NA,NA,NA,NA,1996,-48.23,"2","0,04",0.000501002004008016,NA
2021-08-08 06:41:00,2026,2026,-93.58,3,0.51,NA,NA,NA,NA,NA,0.000493583415597236
2021-08-08 07:00:00,2000,NA,NA,NA,NA,2000,-48.36,"2","0,04",5e-04,NA
2021-08-08 07:39:00,2052,NA,NA,NA,NA,2052,-48.35,"2","0,04",0.000487329434697856,NA
2021-08-08 07:58:00,2098,2098,-102.62,0,0.27,NA,NA,NA,NA,NA,0.000476644423260248
2021-08-08 08:18:00,2024,NA,NA,NA,NA,2024,-48.57,"2","0,04",0.000494071146245059,NA
2021-08-08 08:37:00,2043,2043,-95.47,0,0.27,NA,NA,NA,NA,NA,0.000489476260401371
2021-08-08 09:16:00,2043,2043,-94.62,0,0.27,NA,NA,NA,NA,NA,0.000489476260401371
2021-08-08 09:35:00,2023,NA,NA,NA,NA,2023,-48.43,"3","0,09",0.000494315373208107,NA
2021-08-08 09:54:00,2041,2041,-97.22,0,0.27,NA,NA,NA,NA,NA,0.000489955903968643
2021-08-08 10:14:00,2050,NA,NA,NA,NA,2050,-48.67,"3","0,09",0.00048780487804878,NA
2021-08-08 10:53:00,2009,NA,NA,NA,NA,2009,-48.47,"3","0,09",0.000497760079641613,NA
2021-08-08 11:12:00,2017,2017,-94.29,6,0.15,NA,NA,NA,NA,NA,0.000495785820525533
2021-08-08 11:31:00,1996,NA,NA,NA,NA,1996,-48.42,"3","0,09",0.000501002004008016,NA
2021-08-08 11:51:00,2025,2025,-92.97,6,0.15,NA,NA,NA,NA,NA,0.000493827160493827
2021-08-08 12:29:00,2007,2007,-91.19,6,0.15,NA,NA,NA,NA,NA,0.00049825610363727
2021-08-08 12:49:00,2006,NA,NA,NA,NA,2006,-48.3,"19","0,03",0.000498504486540379,NA
2021-08-08 13:08:00,1999,1999,-91.03,6,0.15,NA,NA,NA,NA,NA,0.000500250125062531
2021-08-08 13:27:00,1999,NA,NA,NA,NA,1999,-48.34,"19","0,03",0.000500250125062531,NA
2021-08-08 14:25:00,2006,2006,-92.44,6,0.15,NA,NA,NA,NA,NA,0.000498504486540379
2021-08-08 14:45:00,2038,NA,NA,NA,NA,2038,-48.29,"20","0,03",0.000490677134445535,NA
2021-08-08 15:24:00,1995,NA,NA,NA,NA,1995,-48.26,"19","0,03",0.00050125313283208,NA
2021-08-08 15:43:00,2008,2008,-91.85,2,0.5,NA,NA,NA,NA,NA,0.00049800796812749
2021-08-08 16:02:00,1998,NA,NA,NA,NA,1998,-48.23,"19","0,03",0.0005005005005005,NA
2021-08-08 16:22:00,2003,2003,-89.61,2,0.5,NA,NA,NA,NA,NA,0.000499251123315027
2021-08-08 17:00:00,2010,2010,-90.36,2,0.5,NA,NA,NA,NA,NA,0.000497512437810945
2021-08-08 17:20:00,2038,NA,NA,NA,NA,2038,-48.15,"4","0,03",0.000490677134445535,NA
2021-08-08 17:39:00,2002,2002,-89.25,2,0.5,NA,NA,NA,NA,NA,0.0004995004995005
2021-08-08 17:58:00,2046,NA,NA,NA,NA,2046,-48.1,"4","0,03",0.000488758553274682,NA
2021-08-08 18:37:00,2047,NA,NA,NA,NA,2047,-48.16,"4","0,03",0.000488519785051295,NA
2021-08-08 18:57:00,2023,2023,-91.85,1,0.46,NA,NA,NA,NA,NA,0.000494315373208107
2021-08-08 19:16:00,2015,NA,NA,NA,NA,2015,-48.22,"4","0,03",0.000496277915632754,NA
2021-08-08 19:35:00,2027,2027,-92.81,1,0.46,NA,NA,NA,NA,NA,0.000493339911198816
2021-08-08 20:14:00,2023,2023,-92.85,1,0.46,NA,NA,NA,NA,NA,0.000494315373208107
2021-08-08 20:33:00,2047,NA,NA,NA,NA,2047,-48.26,"4","0,01",0.000488519785051295,NA
2021-08-08 20:53:00,2041,2041,-94.07,1,0.46,NA,NA,NA,NA,NA,0.000489955903968643
2021-08-08 21:12:00,2038,NA,NA,NA,NA,2038,-48.38,"4","0,01",0.000490677134445535,NA
2021-08-08 21:51:00,2064,NA,NA,NA,NA,2064,-48.24,"4","0,01",0.000484496124031008,NA
2021-08-08 22:10:00,2020,2020,-92.09,4,0.32,NA,NA,NA,NA,NA,0.000495049504950495
2021-08-08 22:30:00,2042,NA,NA,NA,NA,2042,-48.39,"4","0,01",0.000489715964740451,NA
2021-08-08 22:49:00,2098,2098,-101.1,4,0.32,NA,NA,NA,NA,NA,0.000476644423260248
2021-08-08 23:28:00,2022,2022,-93.45,4,0.32,NA,NA,NA,NA,NA,0.000494559841740851
2021-08-08 23:47:00,2072,NA,NA,NA,NA,2072,-48.38,"2","0,01",0.000482625482625483,NA
2021-08-09 00:06:00,2028,2028,-92.57,4,0.32,NA,NA,NA,NA,NA,0.000493096646942801
2021-08-09 00:26:00,2036,NA,NA,NA,NA,2036,-48.34,"2","0,01",0.000491159135559921,NA
2021-08-09 01:04:00,2068,NA,NA,NA,NA,2068,-48.65,"2","0,01",0.000483558994197292,NA
2021-08-09 01:24:00,NA,2129,-104.65,8,0.88,NA,NA,NA,NA,NA,0.000469704086425552
2021-08-09 01:43:00,2048,NA,NA,NA,NA,2048,-48.51,"2","0,01",0.00048828125,NA
2021-08-09 02:03:00,2033,2033,-94.83,8,0.88,NA,NA,NA,NA,NA,0.000491883915395967
2021-08-09 02:41:00,2024,2024,-93.71,8,0.88,NA,NA,NA,NA,NA,0.000494071146245059
2021-08-09 03:01:00,2045,NA,NA,NA,NA,2045,-48.37,"9","0,00",0.000488997555012225,NA
2021-08-09 03:20:00,2035,2035,-95.14,8,0.88,NA,NA,NA,NA,NA,0.000491400491400491
2021-08-09 03:39:00,2071,NA,NA,NA,NA,2071,-48.4,"9","0,00",0.000482858522452921,NA
2021-08-09 04:18:00,2081,NA,NA,NA,NA,2081,-48.47,"9","0,00",0.000480538202787122,NA
2021-08-09 04:37:00,2062,2062,-94.41,12,1.77,NA,NA,NA,NA,NA,0.000484966052376334
2021-08-09 04:57:00,2079,NA,NA,NA,NA,2079,-48.35,"9","0,00",0.000481000481000481,NA
2021-08-09 05:16:00,2047,2047,-94.32,12,1.77,NA,NA,NA,NA,NA,0.000488519785051295
2021-08-09 05:55:00,2029,2029,-94.81,12,1.77,NA,NA,NA,NA,NA,0.000492853622474125
2021-08-09 06:14:00,2053,NA,NA,NA,NA,2053,-48.34,"2","0,09",0.000487092060399416,NA
2021-08-09 06:34:00,2028,2028,-93.94,12,1.77,NA,NA,NA,NA,NA,0.000493096646942801
2021-08-09 06:53:00,2048,NA,NA,NA,NA,2048,-48.34,"2","0,09",0.00048828125,NA
2021-08-09 07:32:00,2030,NA,NA,NA,NA,2030,-48.35,"2","0,09",0.000492610837438424,NA
2021-08-09 07:51:00,2040,2040,-94.08,12,1.39,NA,NA,NA,NA,NA,0.000490196078431373
2021-08-09 08:10:00,2069,NA,NA,NA,NA,2069,-48.39,"2","0,09",0.000483325277912035,NA
2021-08-09 08:30:00,2028,2028,-92.08,12,1.39,NA,NA,NA,NA,NA,0.000493096646942801
2021-08-09 09:08:00,2016,2016,-90.45,12,1.39,NA,NA,NA,NA,NA,0.000496031746031746
2021-08-09 09:28:00,2019,NA,NA,NA,NA,2019,-48.27,"10","0,17",0.000495294700346706,NA
2021-08-09 09:47:00,2031,2031,-91.54,12,1.39,NA,NA,NA,NA,NA,0.000492368291482029
2021-08-09 10:07:00,2007,NA,NA,NA,NA,2007,-48.24,"10","0,17",0.00049825610363727,NA
2021-08-09 11:05:00,2026,2026,-90.85,12,1.39,NA,NA,NA,NA,NA,0.000493583415597236
2021-08-09 11:24:00,2011,NA,NA,NA,NA,2011,-48.4,"10","0,17",0.000497265042267529,NA
2021-08-09 12:03:00,1994,NA,NA,NA,NA,1994,-48.27,"9","0,17",0.000501504513540622,NA
2021-08-09 12:22:00,1988,1988,-87.27,4,0.39,NA,NA,NA,NA,NA,0.000503018108651912
2021-08-09 12:41:00,1988,NA,NA,NA,NA,1988,-48.14,"9","0,17",0.000503018108651912,NA
2021-08-09 13:01:00,1996,1996,-90.04,4,0.39,NA,NA,NA,NA,NA,0.000501002004008016
2021-08-09 13:40:00,1988,1988,-90.35,4,0.39,NA,NA,NA,NA,NA,0.000503018108651912
2021-08-09 13:59:00,1985,NA,NA,NA,NA,1985,-48.1,"4","0,14",0.000503778337531486,NA
2021-08-09 14:18:00,1977,1977,-87.89,4,0.39,NA,NA,NA,NA,NA,0.000505816894284269
2021-08-09 14:38:00,1991,NA,NA,NA,NA,1991,-48.19,"4","0,14",0.000502260170768458,NA
2021-08-09 15:16:00,2022,NA,NA,NA,NA,2022,-48.11,"4","0,14",0.000494559841740851,NA
2021-08-09 15:36:00,1988,1988,-89.05,0,0.55,NA,NA,NA,NA,NA,0.000503018108651912
2021-08-09 15:55:00,1985,NA,NA,NA,NA,1985,-48.27,"4","0,14",0.000503778337531486,NA
2021-08-09 16:14:00,1977,1977,-88.86,0,0.55,NA,NA,NA,NA,NA,0.000505816894284269
2021-08-09 16:53:00,1985,1985,-89.1,0,0.55,NA,NA,NA,NA,NA,0.000503778337531486
2021-08-09 17:13:00,1988,NA,NA,NA,NA,1988,-48.34,"4","0,02",0.000503018108651912,NA
2021-08-09 17:32:00,1998,1998,-89.77,0,0.55,NA,NA,NA,NA,NA,0.0005005005005005
2021-08-09 17:51:00,2022,NA,NA,NA,NA,2022,-48.14,"4","0,02",0.000494559841740851,NA
2021-08-09 18:30:00,2015,NA,NA,NA,NA,2015,-48.23,"4","0,02",0.000496277915632754,NA
2021-08-09 18:49:00,1963,1963,-87.74,20,1.36,NA,NA,NA,NA,NA,0.000509424350483953
2021-08-09 19:09:00,1968,NA,NA,NA,NA,1968,-48.11,"4","0,02",0.000508130081300813,NA
2021-08-09 19:28:00,1981,1981,-88.21,20,1.36,NA,NA,NA,NA,NA,0.000504795557799091
2021-08-09 20:07:00,1974,1974,-88.69,20,1.36,NA,NA,NA,NA,NA,0.000506585612968592
2021-08-09 20:26:00,2004,NA,NA,NA,NA,2004,-48.13,"5","0,18",0.000499001996007984,NA
2021-08-09 20:45:00,1967,1967,-90.26,20,1.36,NA,NA,NA,NA,NA,0.000508388408744281
2021-08-09 21:05:00,2011,NA,NA,NA,NA,2011,-48.37,"5","0,18",0.000497265042267529,NA
2021-08-09 21:44:00,2061,NA,NA,NA,NA,2061,-48.3,"5","0,18",0.000485201358563804,NA
2021-08-09 22:03:00,2002,2002,-92.93,19,0.84,NA,NA,NA,NA,NA,0.0004995004995005
2021-08-09 22:22:00,2049,NA,NA,NA,NA,2049,-48.25,"5","0,18",0.000488042947779405,NA
2021-08-09 22:42:00,2007,2007,-94.82,19,0.84,NA,NA,NA,NA,NA,0.00049825610363727
2021-08-09 23:20:00,2643,2643,-149.39,26,0.84,NA,NA,NA,NA,NA,0.000378357926598562
2021-08-09 23:40:00,3078,NA,NA,NA,NA,3078,-52.25,"8","0,10",0.00032488628979857,NA
2021-08-09 23:59:00,3441,3441,-189.03,33,0.84,NA,NA,NA,NA,NA,0.000290613193839
2021-08-10 00:18:00,2763,NA,NA,NA,NA,2763,-51.5,"7","0,10",0.000361925443358668,NA
2021-08-10 00:57:00,2175,NA,NA,NA,NA,2175,-49.13,"6","0,10",0.000459770114942529,NA
2021-08-10 01:17:00,2137,2137,-105.06,10,0.34,NA,NA,NA,NA,NA,0.000467945718296678
2021-08-10 01:36:00,2128,NA,NA,NA,NA,2128,-48.71,"6","0,10",0.000469924812030075,NA
2021-08-10 01:55:00,2129,2129,-102.79,10,0.34,NA,NA,NA,NA,NA,0.000469704086425552
2021-08-10 02:34:00,2081,2081,-99.88,10,0.34,NA,NA,NA,NA,NA,0.000480538202787122
2021-08-10 02:53:00,2072,NA,NA,NA,NA,2072,-48.7,"3","0,01",0.000482625482625483,NA
2021-08-10 03:13:00,2084,2084,-99.16,10,0.34,NA,NA,NA,NA,NA,0.000479846449136276
2021-08-10 03:32:00,2074,NA,NA,NA,NA,2074,-48.72,"3","0,01",0.000482160077145612,NA
2021-08-10 04:11:00,2106,NA,NA,NA,NA,2106,-48.59,"3","0,01",0.000474833808167142,NA
2021-08-10 04:30:00,2051,2051,-96.59,1,0.01,NA,NA,NA,NA,NA,0.000487567040468064
2021-08-10 04:50:00,2065,NA,NA,NA,NA,2065,-48.42,"3","0,01",0.000484261501210654,NA
2021-08-10 05:09:00,2052,2052,-95.82,1,0.01,NA,NA,NA,NA,NA,0.000487329434697856
2021-08-10 05:48:00,2049,2049,-95.6,1,0.01,NA,NA,NA,NA,NA,0.000488042947779405
2021-08-10 06:07:00,2043,NA,NA,NA,NA,2043,-48.48,"10","0,04",0.000489476260401371,NA
2021-08-10 06:26:00,2088,2088,-100.23,1,0.01,NA,NA,NA,NA,NA,0.000478927203065134
2021-08-10 06:46:00,2113,NA,NA,NA,NA,2113,-48.95,"10","0,04",0.000473260766682442,NA
2021-08-10 07:44:00,2061,2061,-99.14,1,0.01,NA,NA,NA,NA,NA,0.000485201358563804
2021-08-10 08:03:00,2049,NA,NA,NA,NA,2049,-48.61,"10","0,04",0.000488042947779405,NA
2021-08-10 08:42:00,2044,NA,NA,NA,NA,2044,-48.62,"10","0,04",0.000489236790606654,NA
2021-08-10 09:01:00,2064,2064,-96.37,16,1.18,NA,NA,NA,NA,NA,0.000484496124031008
2021-08-10 09:21:00,2025,NA,NA,NA,NA,2025,-48.64,"10","0,04",0.000493827160493827,NA
2021-08-10 09:40:00,2033,2033,-95,16,1.18,NA,NA,NA,NA,NA,0.000491883915395967
2021-08-10 10:19:00,2027,2027,-93.93,16,1.18,NA,NA,NA,NA,NA,0.000493339911198816
2021-08-10 10:38:00,2028,NA,NA,NA,NA,2028,-48.5,"6","0,12",0.000493096646942801,NA
2021-08-10 10:57:00,2044,2044,-96.9,16,1.18,NA,NA,NA,NA,NA,0.000489236790606654
2021-08-10 11:17:00,2006,NA,NA,NA,NA,2006,-48.59,"6","0,12",0.000498504486540379,NA
2021-08-10 11:55:00,2035,NA,NA,NA,NA,2035,-48.83,"6","0,12",0.000491400491400491,NA
2021-08-10 12:15:00,2062,2062,-97.31,10,0.69,NA,NA,NA,NA,NA,0.000484966052376334
2021-08-10 12:34:00,1996,NA,NA,NA,NA,1996,-48.59,"6","0,12",0.000501002004008016,NA
2021-08-10 12:54:00,2044,2044,-96.41,10,0.69,NA,NA,NA,NA,NA,0.000489236790606654
2021-08-10 13:32:00,2054,2054,-96.95,10,0.69,NA,NA,NA,NA,NA,0.000486854917234664
2021-08-10 13:52:00,2029,NA,NA,NA,NA,2029,-48.55,"28","0,00",0.000492853622474125,NA
2021-08-10 14:11:00,2017,2017,-93.48,10,0.69,NA,NA,NA,NA,NA,0.000495785820525533
2021-08-10 14:30:00,1980,NA,NA,NA,NA,1980,-48.39,"27","0,00",0.000505050505050505,NA
2021-08-10 15:09:00,1991,NA,NA,NA,NA,1991,-48.56,"27","0,00",0.000502260170768458,NA
2021-08-10 15:28:00,2022,2022,-93.6,7,0.24,NA,NA,NA,NA,NA,0.000494559841740851
2021-08-10 15:48:00,2016,NA,NA,NA,NA,2016,-48.51,"27","0,00",0.000496031746031746,NA
2021-08-10 16:07:00,2003,2003,-93.25,7,0.24,NA,NA,NA,NA,NA,0.000499251123315027
2021-08-10 16:46:00,2024,2024,-93.7,7,0.24,NA,NA,NA,NA,NA,0.000494071146245059
2021-08-10 17:05:00,2023,NA,NA,NA,NA,2023,-48.42,"4","0,02",0.000494315373208107,NA
2021-08-10 17:25:00,2011,2011,-93.12,7,0.24,NA,NA,NA,NA,NA,0.000497265042267529
2021-08-10 17:44:00,2035,NA,NA,NA,NA,2035,-48.37,"4","0,02",0.000491400491400491,NA
2021-08-10 18:23:00,2034,NA,NA,NA,NA,2034,-48.49,"4","0,02",0.000491642084562439,NA
2021-08-10 18:42:00,2026,2026,-94.54,15,0.24,NA,NA,NA,NA,NA,0.000493583415597236
2021-08-10 19:01:00,2049,NA,NA,NA,NA,2049,-48.66,"4","0,02",0.000488042947779405,NA
2021-08-10 19:21:00,2058,2058,-97.6,16,0.24,NA,NA,NA,NA,NA,0.000485908649173955
2021-08-10 20:00:00,2069,2069,-97.37,16,0.24,NA,NA,NA,NA,NA,0.000483325277912035
2021-08-10 20:19:00,2129,NA,NA,NA,NA,2129,-48.48,"4","0,07",0.000469704086425552,NA
2021-08-10 20:38:00,2094,2094,-100.76,16,0.24,NA,NA,NA,NA,NA,0.000477554918815664
2021-08-10 20:58:00,2116,NA,NA,NA,NA,2116,-48.82,"4","0,07",0.000472589792060492,NA
2021-08-10 21:36:00,2131,NA,NA,NA,NA,2131,-48.78,"4","0,07",0.000469263256687001,NA
2021-08-10 21:56:00,2158,2158,-103.52,5,0.18,NA,NA,NA,NA,NA,0.00046339202965709
2021-08-10 22:15:00,2143,NA,NA,NA,NA,2143,-48.99,"4","0,07",0.000466635557629491,NA
2021-08-10 22:34:00,2146,2146,-106.48,4,0.18,NA,NA,NA,NA,NA,0.000465983224603914
